AccidentUID;AccidentType;AccidentType_de;AccidentType_fr;AccidentType_it;AccidentType_en;AccidentSeverityCategory;AccidentSeverityCategory_de;AccidentSeverityCategory_fr;AccidentSeverityCategory_it;AccidentSeverityCategory_en;AccidentInvolvingPedestrian;AccidentInvolvingBicycle;AccidentInvolvingMotorcycle;RoadType;RoadType_de;RoadType_fr;RoadType_it;RoadType_en;AccidentLocation_CHLV95_E;AccidentLocation_CHLV95_N;Location;CantonCode;MunicipalityCode;MunicipalityName;AccidentYear;AccidentMonth;Month_Year;AccidentMonth_de;AccidentMonth_fr;AccidentMonth_it;AccidentMonth_en;AccidentWeekDay;AccidentWeekDay_de;AccidentWeekDay_fr;AccidentWeekDay_it;AccidentWeekDay_en;AccidentHour;AccidentHour_text
C21C38F6651F15DFE053DDB9D80AC8F1;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747932;1255478;47.43346463068768,9.399698701323919;SG;3203;St. Gallen;2021;4;2021-04;April;avril;Aprile;01-04-01;aw402;Dienstag;mardi;Martedì;01-01-02;07;07h-08h
C1F7096CA3988D6FE053DDB9D80AC2DD;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2749332;1255818;47.43620540374555,9.418363793450158;SG;3203;St. Gallen;2021;4;2021-04;April;avril;Aprile;01-04-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;17;17h-18h
C65C2D60FA04B802E053DDB9D80AC601;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744489;1253367;47.41524879147639,9.353391720547304;SG;3203;St. Gallen;2021;6;2021-06;Juni;juin;Giugno;01-06-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;18;18h-19h
C66F4AD650D35DD8E053DDB9D80AAC3C;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt430;Autobahn;autoroute;Autostrada;Motorway;2745131;1254073;47.421455492134776,9.362125448704422;SG;3203;St. Gallen;2021;6;2021-06;Juni;juin;Giugno;01-06-01;aw405;Freitag;vendredi;Venerdì;01-01-05;11;11h-12h
B3F61574372100B2E0430A83942700B2;at5;Überqueren der Fahrbahn;accident en traversant une route;Incidente nell'attraversare la carreggiata;Accident when crossing the lane(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2748015;1255492;47.43357184302535,9.400803179815922;SG;3203;St. Gallen;2011;12;2011-12;Dezember;décembre;Dicembre;01-12-01;aw406;Samstag;samedi;Sabato;01-01-06;13;13h-14h
A5434823324E3054E0430A865E333054;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2740735;1252549;47.40870701016528,9.303405149126778;SG;3203;St. Gallen;2011;5;2011-05;Mai;mai;Maggio;01-05-01;aw401;Montag;lundi;Lunedí;;11;11h-12h
84F988ABCC162008E05328B9D80ACFFC;at6;Frontalkollision;collision frontale;Collisione frontale;Accident with head-on collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2740487;1251383;47.398275738082475,9.29975384202133;SG;3203;St. Gallen;2019;3;2019-03;März;mars;Marzo;01-03-01;aw406;Samstag;samedi;Sabato;01-01-06;15;15h-16h
C2995D36D62F8C20E053DDB9D80AC9F1;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2749089;1256674;47.44395697736454,9.415429549210051;SG;3203;St. Gallen;2021;4;2021-04;April;avril;Aprile;01-04-01;aw402;Dienstag;mardi;Martedì;01-01-02;17;17h-18h
C5F852F2DF3F44F4E053DDB9D80A198F;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745635;1254029;47.420948539585915,9.368788193950444;SG;3203;St. Gallen;2021;6;2021-06;Juni;juin;Giugno;01-06-01;aw401;Montag;lundi;Lunedí;;16;16h-17h
C60AE296F6A54D3DE053DDB9D80AF655;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2747689;1255423;47.43302469707275,9.396460498276843;SG;3203;St. Gallen;2021;6;2021-06;Juni;juin;Giugno;01-06-01;aw402;Dienstag;mardi;Martedì;01-01-02;18;18h-19h
A542ED51CE7A80CAE0430A865E3380CA;at5;Überqueren der Fahrbahn;accident en traversant une route;Incidente nell'attraversare la carreggiata;Accident when crossing the lane(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745644;1254034;47.420991504979824,9.368909056841929;SG;3203;St. Gallen;2011;5;2011-05;Mai;mai;Maggio;01-05-01;aw405;Freitag;vendredi;Venerdì;01-01-05;07;07h-08h
8605C46723A529B4E05328B9D80A6A0B;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745826;1254459;47.424772540072816,9.371458961448065;SG;3203;St. Gallen;2019;3;2019-03;März;mars;Marzo;01-03-01;aw407;Sonntag;dimanche;Domenica;01-01-07;16;16h-17h
87952CDE8421B94FE05329B9D80AF2CA;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746001;1254128;47.421757596639544,9.37366933895639;SG;3203;St. Gallen;2019;3;2019-03;März;mars;Marzo;01-03-01;aw402;Dienstag;mardi;Martedì;01-01-02;13;13h-14h
A544F2BFFFA360EAE0430A865E3360EA;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745883;1254125;47.42175678863214,9.372105064803167;SG;3203;St. Gallen;2011;5;2011-05;Mai;mai;Maggio;01-05-01;aw401;Montag;lundi;Lunedí;;16;16h-17h
B6F097887BCA00DCE0430A83942700DC;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2749460;1257075;47.447478254042274,9.420480926950654;SG;3203;St. Gallen;2012;1;2012-01;Januar;janvier;Gennaio;;aw407;Sonntag;dimanche;Domenica;01-01-07;11;11h-12h
C9319ACCA6833A89E053DDB9D80A6F37;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746766;1254370;47.423763351998446,9.383883736402527;SG;3203;St. Gallen;2021;6;2021-06;Juni;juin;Giugno;01-06-01;aw402;Dienstag;mardi;Martedì;01-01-02;18;18h-19h
A543482342573054E0430A865E333054;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745639;1253935;47.420102463720475,9.368810538761885;SG;3203;St. Gallen;2011;5;2011-05;Mai;mai;Maggio;01-05-01;aw407;Sonntag;dimanche;Domenica;01-01-07;00;00h-01h
B8EF569477A30014E0430A8394270014;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2749022;1256334;47.44091515130325,9.414428035508747;SG;3203;St. Gallen;2012;1;2012-01;Januar;janvier;Gennaio;;aw401;Montag;lundi;Lunedí;;12;12h-13h
C4DDF01CE0AAA4D9E053DDB9D80A1920;at6;Frontalkollision;collision frontale;Collisione frontale;Accident with head-on collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2743735;1254194;47.42284981428256,9.343669758348462;SG;3203;St. Gallen;2021;5;2021-05;Mai;mai;Maggio;01-05-01;aw405;Freitag;vendredi;Venerdì;01-01-05;10;10h-11h
C65C29D1A148E48CE053DDB9D80A9C62;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2749124;1256723;47.44438961273204,9.41590979800688;SG;3203;St. Gallen;2021;6;2021-06;Juni;juin;Giugno;01-06-01;aw406;Samstag;samedi;Sabato;01-01-06;13;13h-14h
C8B79B4838AB0EA5E053DDB9D80A1F98;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745322;1254050;47.42120654425306,9.364648374706894;SG;3203;St. Gallen;2021;6;2021-06;Juni;juin;Giugno;01-06-01;aw406;Samstag;samedi;Sabato;01-01-06;16;16h-17h
C60ADB6483324D49E053DDB9D80A17DD;at7;Parkierunfall;accident en parquant;Incidente nel parcheggiare;Accident when parking;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2747187;1255678;47.43542995820763,9.3898925694137;SG;3203;St. Gallen;2021;5;2021-05;Mai;mai;Maggio;01-05-01;aw402;Dienstag;mardi;Martedì;01-01-02;15;15h-16h
C57C856DF65D2CB1E053DDB9D80A9170;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2742648;1252506;47.40790863267899,9.328729472330016;SG;3203;St. Gallen;2021;5;2021-05;Mai;mai;Maggio;01-05-01;aw405;Freitag;vendredi;Venerdì;01-01-05;12;12h-13h
C7777CDE2EDC2FCDE053DDB9D80A7F58;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744745;1253990;47.42079420887736,9.35698473055171;SG;3203;St. Gallen;2021;7;2021-07;Juli;juillet;Luglio;01-07-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;11;11h-12h
8A69641547FDF8C3E05328B9D80A7A49;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2744680;1253836;47.41942382076089,9.356073726892042;SG;3203;St. Gallen;2019;4;2019-04;April;avril;Aprile;01-04-01;aw405;Freitag;vendredi;Venerdì;01-01-05;16;16h-17h
AE93A5C204A601E2E0430A83942701E2;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740544;1252443;47.40779470327555,9.300841961245789;SG;3203;St. Gallen;2011;10;2011-10;Oktober;octobre;Ottobre;01-10-01;aw405;Freitag;vendredi;Venerdì;01-01-05;19;19h-20h
C8293D1EDAC39478E053DDB9D80A4721;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2743218;1252986;47.41210080209697,9.336432933409275;SG;3203;St. Gallen;2021;7;2021-07;Juli;juillet;Luglio;01-07-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;14;14h-15h
C92EC4D5E6A94A06E053DDB9D80A7587;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746559;1255225;47.43149707313662,9.381421850130145;SG;3203;St. Gallen;2021;7;2021-07;Juli;juillet;Luglio;01-07-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;23;23h-00h
C9A7C69DE3B88401E053DDB9D80AFB94;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;true;false;rt439;andere;autre;Altro;Other;2745620;1254202;47.4225073686937,9.36864587247273;SG;3203;St. Gallen;2021;7;2021-07;Juli;juillet;Luglio;01-07-01;aw405;Freitag;vendredi;Venerdì;01-01-05;00;00h-01h
B53ABCA71918002AE0430A839427002A;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2745106;1254402;47.424419176300994,9.361901126250094;SG;3203;St. Gallen;2011;10;2011-10;Oktober;octobre;Ottobre;01-10-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;17;17h-18h
CFE6B7D1878F3E22E053DDB9D80A5762;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747539;1255201;47.43106228229537,9.394399496400228;SG;3203;St. Gallen;2021;7;2021-07;Juli;juillet;Luglio;01-07-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;09;09h-10h
B125D388D92901B2E0430A83942701B2;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747763;1257138;47.448428075743564,9.398008811867376;SG;3203;St. Gallen;2011;11;2011-11;November;novembre;Novembre;01-11-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;09;09h-10h
F1C13BD74AB30114E0430A8394278CDC;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747499;1256433;47.44214849629838,9.394276533056896;SG;3203;St. Gallen;2014;1;2014-01;Januar;janvier;Gennaio;;aw404;Donnerstag;jeudi;Giovedì;01-01-04;19;19h-20h
F2DA749CEED4019EE0430A8394275348;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2741329;1253200;47.41443327366004,9.31147873064717;SG;3203;St. Gallen;2014;1;2014-01;Januar;janvier;Gennaio;;aw406;Samstag;samedi;Sabato;01-01-06;02;02h-03h
F24E7D31D724007CE0430A839427E3B9;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740653;1252436;47.4077084828978,9.302283470847438;SG;3203;St. Gallen;2014;1;2014-01;Januar;janvier;Gennaio;;aw407;Sonntag;dimanche;Domenica;01-01-07;10;10h-11h
B3F45973A09B0028E0430A8394270028;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2747064;1255094;47.430206542249934,9.388070264999962;SG;3203;St. Gallen;2011;11;2011-11;November;novembre;Novembre;01-11-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;16;16h-17h
CAAF1AAE5DA72BB3E053DDB9D80A2FD3;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745519;1252853;47.410400299425774,9.366868383641139;SG;3203;St. Gallen;2021;8;2021-08;August;août;Agosto;01-08-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;18;18h-19h
8C876DEC9A103974E05328B9D80AA5AF;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2743205;1252967;47.41193279170781,9.336254646187735;SG;3203;St. Gallen;2019;5;2019-05;Mai;mai;Maggio;01-05-01;aw406;Samstag;samedi;Sabato;01-01-06;13;13h-14h
8BE7658A66FECA77E05328B9D80A7BD0;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2748949;1256132;47.43911545886482,9.41339317099185;SG;3203;St. Gallen;2019;5;2019-05;Mai;mai;Maggio;01-05-01;aw407;Sonntag;dimanche;Domenica;01-01-07;16;16h-17h
F56CDA2FB8770088E0430A839427531D;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746004;1254754;47.42738552559463,9.37391372570119;SG;3203;St. Gallen;2014;1;2014-01;Januar;janvier;Gennaio;;aw407;Sonntag;dimanche;Domenica;01-01-07;15;15h-16h
F63456DCF79C01EEE0430A8394278013;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740654;1252436;47.40770826924494,9.302296715895993;SG;3203;St. Gallen;2014;1;2014-01;Januar;janvier;Gennaio;;aw405;Freitag;vendredi;Venerdì;01-01-05;11;11h-12h
8C876DEC9B8C3974E05328B9D80AA5AF;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2748952;1256472;47.44217178890687,9.413546389297544;SG;3203;St. Gallen;2019;6;2019-06;Juni;juin;Giugno;01-06-01;aw407;Sonntag;dimanche;Domenica;01-01-07;11;11h-12h
